Latitude,Longitude,SQM Reading
52.5193,13.4072,17.44
52.5279,13.3412,16.69
52.5328,13.3391,17.75
33.4471,-96.7412,6.0
35.5914,-97.6364,17.8
37.5993,-77.4554,18.01
37.5094,-77.3405,17.91
37.5461,-77.3052,19.12
37.5496,-77.2767,19.49
37.6013,-77.3513,18.57
37.0671,-80.0205,21.15
41.6713,-91.3475,18.11
33.3367,-111.426,20.42
49.1925,20.8236,21.23
41.6745,-72.2696,19.23
36.0715,138.004,19.9
40.1783,-105.125,6.0
-30.5668,151.643,17.99
42.7388,-87.8517,18.73
52.3972,13.0486,19.06
22.2832,114.14,17.08
45.4772,8.88353,19.24
50.6579,-3.63494,21.24
49.0698,-122.25200000000001,18.26
53.6993,17.5737,19.97
41.5538,-74.0769,12.0
-43.0177,147.03799999999998,18.62
36.067,-92.5783,21.42
50.4136,6.64403,21.3
-38.2448,145.96,20.42
40.9475,-73.7515,6.0
32.5632,-97.1417,21.1
39.4492,-77.7585,20.48
32.3252,-110.976,16.18
52.9251,-118.098,21.25
52.8773,-118.081,18.92
42.0075,-72.5428,19.15
35.5453,-97.3013,19.4
47.6102,20.7281,20.94
-30.37,-71.2353,21.58
36.1283,-115.086,15.98
35.175,-97.4414,18.74
35.2328,-97.4803,14.97
35.2329,-97.4591,18.87
44.3684,-88.7714,20.45
-30.2497,-71.0636,21.05
-30.3039,-71.0653,21.46
35.2673,-97.4872,16.91
35.2652,-97.4892,17.43
35.2324,-97.4833,16.81
35.2303,-97.4851,14.52
35.2184,-97.4816,14.49
-30.2764,-70.6689,21.73
36.0663,-94.1655,14.8
41.4708,-79.7839,22.07
41.3093,-79.4821,22.21
41.534,-86.1158,20.23
-30.8518,-71.2532,20.71
47.0205,-65.5356,16.81
45.4867,-68.3678,6.0
45.36,-68.2869,6.0
4.74051,-74.0467,17.84
39.4466,-77.5223,19.81
35.216,129.049,17.15
48.3232,-2.5838099999999997,21.4
48.4622,-2.62719,20.88
47.6313,20.7518,20.55
-30.0594,-71.25,20.59
-30.1242,-71.2317,20.94
32.1231,-111.189,20.74
32.1506,-111.124,20.44
35.2011,-97.4508,18.1
-30.2192,-71.0883,20.75
35.2207,-97.4603,17.69
35.1753,-97.4592,17.56
39.6188,-105.927,17.45
32.3089,-110.844,17.92
32.3089,-110.86,19.09
32.3096,-110.90799999999999,17.9
56.91,24.17,17.53
36.1656,-115.32600000000001,17.68
32.3828,-111.04299999999999,19.5
32.4431,-110.97,17.45
51.7731,-0.208938,19.0
37.0287,-121.065,21.274
27.4978,-109.936,15.64
36.1283,-115.086,17.11
61.3211,28.5269,21.32
61.3075,28.5411,21.18
50.9066,4.5081,16.2
50.313,8.16392,20.7
36.8926,30.6897,17.1
32.2367,-111.021,19.13
-35.8339,-71.6013,17.0
-33.4479,-70.6422,17.0
-36.7582,-73.0973,19.14
-22.4634,-68.9432,17.5
52.5256,13.3466,18.18
-30.7043,-71.3741,24.02
32.2978,-110.98,18.5
31.9522,-98.2812,6.0
32.1162,-111.21700000000001,20.95
32.1426,-111.14399999999999,20.73
-31.2336,-71.2319,21.25
32.2517,-111.19200000000001,20.74
52.5391,13.311,18.49
52.5415,13.294,18.71
52.5382,13.3967,18.48
52.5628,13.3883,18.71
52.5259,13.3377,18.61
31.9654,-111.598,21.5
52.4723,13.2819,19.18
27.5077,-109.931,14.2
31.9654,-111.598,21.51
52.458999999999996,13.3071,19.05
27.4873,-109.963,17.63
27.4756,-109.945,17.8767
52.4581,13.2964,19.0
27.4805,-109.945,13.98
27.4875,-109.971,17.936700000000005
27.4742,-109.945,15.9967
52.3038,12.9775,20.76
52.2665,12.9081,21.13
52.2376,12.9174,21.2
32.2609,-110.803,19.23
52.2035,12.8865,21.18
52.1282,12.747,20.93
52.1207,12.7359,21.33
52.0927,12.6845,21.22
52.0737,12.6611,21.14
-29.9382,-71.2235,19.89
51.9851,12.5316,21.53
51.958999999999996,12.4607,21.34
51.9479,12.4537,21.36
51.6725,12.2054,20.84
41.9448,-72.3721,18.18
51.5581,12.1871,20.25
32.4391,-111.01700000000001,20.02
51.4397,12.2049,20.35
51.4315,12.2002,20.25
36.1053,-115.102,16.53
46.2819,17.7972,21.3
30.0214,-95.1675,18.45
43.1268,-3.3369999999999997,21.1
-36.8631,-73.0428,19.29
32.2804,-110.961,18.39
32.3059,-110.46,19.22
-30.7111,-71.4903,20.64
45.5937,17.224,20.56
35.2465,-84.8762,20.17
29.9671,-95.262,17.85
-36.81,-73.05,18.65
32.2375,-111.02600000000001,19.31
37.7626,-77.4757,18.03
-36.6094,-72.1024,19.06
32.3226,-110.976,18.72
27.4595,-82.587,17.73
-36.5553,-71.5511,20.2
32.246,-111.005,16.23
39.0833,-76.65,18.75
41.7478,-86.1768,17.57
32.3676,-110.969,19.55
-46.4097,168.354,12.81
32.2217,-110.926,24.0
36.1053,-115.102,17.05
36.1283,-115.086,17.16
46.7668,15.3529,20.98
39.3943,-77.0001,20.04
35.7537,-98.5192,20.84
32.2175,-110.802,18.88
-30.0161,-70.6139,21.56
37.25,-79.9351,18.69
32.2504,-110.85799999999999,18.05
47.6096,20.7228,20.44
32.2134,-110.824,16.39
40.251999999999995,-111.662,15.55
41.345,21.5621,18.34
38.9764,-77.1046,17.52
52.5253,13.3649,17.64
52.516999999999996,13.3759,17.61
52.5214,13.4137,16.69
52.5257,13.3439,17.78
35.5481,-97.5875,18.0
32.2684,-110.96700000000001,18.45
37.5083,-77.5799,16.44
35.2465,-84.8762,20.03
32.397,-110.977,19.46
-30.6022,-71.1839,18.91
39.4136,-76.923,19.34
44.43,24.36,18.14
35.54420000000001,-97.6211,16.89
10.38,-61.15,18.06
36.1,-115.13,17.06
40.0,-74.0,18.1
39.4027,-77.0108,19.51
-30.5043,151.667,21.2
32.1157,-110.76799999999999,19.11
32.1157,-110.76799999999999,18.56
46.8179,15.3168,20.0
30.6592,-81.4325,19.96
30.6387,-81.4364,21.21
30.6005,-81.4431,19.64
33.7598,-112.51100000000001,20.5
30.5894,-81.6581,16.85
40.1798,-75.046,17.43
0.0,0.0,21.19
36.9291,-3.57905,17.63
0.0,0.0,17.82
47.0631,8.27212,20.9
-33.84,151.219,16.48
30.3405,-81.4006,14.12
36.3226,139.013,17.52
41.9608,-72.3604,19.83
38.2837,-111.24799999999999,19.9
35.5036,-97.5774,17.85
42.5864,-88.5354,20.01
42.5909,-88.5385,20.04
42.5865,-88.537,19.91
41.9781,-72.2687,18.82
36.05,-115.08,17.86
-6.22351,106.665,16.48
57.8165,-5.8070900000000005,21.53
-30.5041,151.667,22.4
41.78,-71.88,17.96
-15.2816,-48.2908,20.16
-30.3115,139.333,20.89
74.7758,6.328119999999999,6.0
30.4221,-91.1682,18.28
32.2799,-81.6501,20.14
9.76637,-83.8453,14.55
30.2024,-98.0137,20.47
45.7916,8.756739999999999,18.83
44.269,-121.259,20.0
35.6678,-105.98,17.77
42.6065,11.3934,17.15
30.5973,-81.4427,19.03
30.6585,-81.432,20.43
0.0,0.0,18.47
44.0681,3.70744,20.84
0.0,0.0,15.37
-37.977,145.237,19.68
33.3267,-111.811,18.58
41.6963,-71.4267,19.05
41.7637,-72.9426,19.73
34.5016,-118.604,20.38
40.0009,-105.265,19.29
51.1803,7.49804,20.19
45.1793,14.2356,18.29
45.1795,14.2362,18.16
38.6908,-77.3183,19.15
53.0114,-7.13541,20.57
34.3057,-84.0534,18.17
40.1049,8.49522,18.28
30.5983,-81.4424,20.35
40.2982,-79.6853,19.63
32.963,-116.583,21.17
33.3419,-111.427,20.4
41.0177,-3.55933,21.06
20.7711,-156.298,19.38
30.6605,-81.4319,19.93
30.6639,-81.4315,19.92
38.0989,-85.8579,19.12
38.0829,-7.58045,19.93
30.1963,-97.7308,21.66
35.6839,-105.97200000000001,19.41
44.5297,-109.016,20.62
36.0069,-114.978,17.48
39.0662,-87.2536,21.72
38.9383,-77.0503,17.48
41.7156,-90.5357,20.66
34.8159,-86.5153,19.35
43.8019,-111.809,20.12
0.0,0.0,14.4
38.6242,-121.465,16.34
39.2795,-94.8008,17.13
41.68,-71.97,19.42
39.2794,-94.8011,15.87
44.0665,3.70771,21.25
39.3996,-76.9335,16.56
42.0909,1.85916,20.16
35.9489,-78.575,20.07
36.0069,-114.978,17.48
-35.3176,149.085,19.45
46.81,7.1505,19.55
54.4503,-0.7078770000000001,20.66
37.6194,-80.7386,21.02
54.4504,-0.710096,22.0
-30.3119,139.334,20.7
41.743,1.80217,15.59
0.0,0.0,20.27
52.0194,-2.63101,20.81
41.6859,-86.9486,19.83
29.5886,-96.6863,20.34
41.6277,-87.0617,19.67
-37.8801,144.74,19.89
52.9592,-113.34200000000001,20.42
26.633000000000003,-80.104,17.7
34.2876,-82.2443,12.75
-38.2448,145.96,20.66
41.6734,-86.8859,19.35
46.126999999999995,25.1093,20.72
46.7379,7.1907,20.8
43.4437,-80.5639,17.37
51.4998,6.83142,19.98
42.5084,-76.3587,19.46
51.5949,-0.364792,18.82
55.43600000000001,13.5107,20.16
56.8531,16.8086,21.49
47.6447,21.6533,20.0
51.2633,9.41538,16.2
30.421999999999997,-91.1682,18.33
43.3886,11.7334,18.23
47.5472,8.34401,19.4
43.3886,11.7334,18.19
36.5928,-121.919,20.33
-30.5043,151.667,22.05
36.1053,-115.102,17.13
54.1697,37.2332,20.52
59.9323,10.724,18.24
35.5444,-97.6208,17.04
53.6075,-1.94498,20.39
41.4856,-81.7364,18.32
0.0,0.0,16.73
32.6382,-104.382,21.59
32.9521,-117.07,7.0
55.7122,11.7394,18.68
39.1536,117.274,17.54
35.075,-91.905,16.41
39.4144,-76.8357,18.09
39.286,-76.8745,6.0
39.4137,-76.8529,18.16
36.025,-114.948,17.05
-38.2448,145.96,21.55
39.3975,-76.8954,18.74
39.4146,-76.8942,19.52
54.9264,-1.78227,20.06
39.416,-76.9128,19.34
36.05,-115.08,17.84
32.6381,-104.382,21.51
46.9293,-95.0518,19.96
45.6881,24.8292,20.88
34.8159,-86.5153,17.7
52.3482,0.175081,21.34
34.0037,-83.8832,19.95
52.373000000000005,13.097999999999999,19.76
52.3666,6.0889999999999995,19.95
39.9976,-105.25,19.96
35.201,-97.4509,18.41
32.1062,-111.007,20.0
36.1087,-79.8311,18.74
49.1739,8.75462,21.3
46.336999999999996,8.01882,14.46
40.4505,-74.5251,17.49
35.1011,-80.9865,16.07
35.0654,-81.0561,19.61
40.0344,-124.07799999999999,19.97
37.3999,13.7349,20.5
29.676,-95.6484,17.38
-7.72723,110.38799999999999,18.56
-17.8332,31.1011,17.52
-17.8199,31.0541,16.36
43.5654,-80.3148,19.87
30.5044,-97.7681,19.34
33.7368,-112.11200000000001,17.19
36.8794,-111.51,21.22
32.2575,-111.071,19.4
32.1132,-110.79799999999999,19.58
32.1132,-110.794,19.55
35.9636,-114.833,18.66
33.6486,-83.8367,19.07
33.6864,-112.131,18.31
36.1053,-115.102,17.25
36.2273,-115.324,17.99
39.7078,-75.1078,18.1
32.2319,-110.948,17.36
39.6165,-74.5784,20.26
40.56,-74.39,17.68
50.8138,7.1722399999999995,17.13
39.4746,-77.74600000000001,20.29
33.6547,-112.12899999999999,19.56
53.378,-1.7180000000000002,20.07
27.5013,-109.965,14.61
35.3603,-97.5102,18.23
28.6682,-17.9032,21.18
49.1882,-122.539,19.95
27.4998,-109.97399999999999,14.68
27.4905,-109.976,14.46
30.6668,-81.4313,19.98
27.4928,-109.98,14.63
30.6661,-81.4315,20.88
30.6386,-81.4367,20.51
27.4827,-109.976,17.64
30.6389,-81.4363,19.44
30.2581,-81.5036,18.63
47.006,-65.5696,18.97
30.2839,-81.4024,19.0
26.9384,-80.0784,17.02
32.22,-110.895,18.48
32.3816,-90.0288,17.26
35.1979,-97.4513,17.91
41.7483,-111.735,6.0
43.7041,6.09017,21.6
40.2985,-79.6858,20.03
40.86,-74.75,19.02
40.7066,-73.4997,19.11
32.2496,-110.815,19.11
55.5875,13.0558,16.5
28.6683,-17.9032,21.62
34.9635,126.137,20.63
49.1739,8.75457,18.56
47.1528,14.7158,21.15
29.7438,-82.0995,20.62
0.0,0.0,20.22
37.1538,-122.154,20.13
51.0955,6.83219,17.82
37.4144,-122.10799999999999,18.57
38.0739,127.141,20.72
44.424,-64.9689,19.86
0.0,0.0,18.8
-33.8812,18.6792,18.49
33.4593,-111.478,19.96
-33.8812,18.6792,18.5
32.4078,-110.994,18.14
32.2341,-110.93799999999999,17.91
32.3059,-110.46,19.04
46.498999999999995,-87.611,20.22
47.0098,-120.524,17.35
37.7333,-122.478,18.6
37.5192,-112.67200000000001,21.56
40.251999999999995,-111.662,15.27
28.6681,-17.9029,20.7
41.6781,-87.0086,20.08
41.1636,-8.58647,18.01
28.6682,-17.9031,19.62
-33.5666,19.9857,21.55
27.4905,-109.949,17.98
32.6385,-104.383,21.5
28.5871,77.0377,16.0
27.5013,-109.93299999999999,17.42
-30.5045,151.668,22.09
46.7739,7.158739999999999,18.53
37.7178,-77.4514,18.87
-30.5045,151.668,21.81
41.1636,-8.58647,18.01
47.6037,20.7277,20.78
57.0389,16.9518,21.73
28.6683,-17.9032,20.24
43.7332,-70.2374,18.36
28.6683,-17.9032,21.61
32.6385,-104.383,21.39
32.5907,-97.0395,21.0
32.6385,-104.383,21.53
52.3838,13.024000000000001,19.99
51.5074,-0.12775799999999998,17.4
28.6719,77.128,10.0
35.5449,-97.3008,19.53
0.0,0.0,21.36
30.4221,-91.1683,19.22
41.7044,-86.1575,19.71
33.3015,-112.05799999999999,17.38
41.9368,3.1952700000000003,18.0
52.2208,0.152186,16.58
48.4491,-2.75066,19.5
51.5385,-0.0124294,17.1
48.4554,-2.7038,20.2
48.4862,-2.67263,19.4
26.8798,-80.0534,18.3
0.0,0.0,17.55
37.6279,24.3518,21.83
53.3974,-2.6536299999999997,19.5
43.9291,5.25764,20.65
33.6259,-111.743,18.59
43.9966,5.187119999999999,21.78
50.8051,0.253793,21.5
41.9369,3.19521,18.11
52.2213,0.152953,17.51
55.8745,12.3495,18.75
41.6551,-73.131,21.77
30.2093,-97.8373,19.07
35.9023,-78.6184,16.93
39.0913,-77.08800000000001,18.05
42.3109,-83.2795,15.54
42.318000000000005,-83.29700000000001,15.62
42.3446,-83.2827,15.62
48.4224,-2.82911,20.75
-30.5043,151.668,21.14
41.74,-72.36,18.46
40.5848,-75.5187,17.49
33.6066,-7.650860000000001,15.92
28.6683,-17.9032,20.62
-36.4327,-72.6697,20.89
-36.7505,-73.0956,14.28
47.4722,-94.8833,17.67
35.9028,-78.6183,18.4
46.1803,19.0106,19.0
39.312,-84.5708,17.93
-36.5608,-71.5648,21.33
27.4843,-109.95200000000001,17.12
52.3903,13.0303,19.62
27.4996,-109.956,19.26
27.4805,-109.95100000000001,17.18
35.7075,-79.0257,20.54
27.4878,-109.94,17.42
27.526,-109.936,19.01
36.0115,-78.9958,19.33
35.5451,-97.3012,17.71
32.2684,-110.96700000000001,18.4
-36.7333,-72.9833,19.25
32.1418,-110.85799999999999,19.17
32.2859,-110.861,19.22
32.2642,-111.275,20.85
38.9276,-77.0439,17.39
32.3166,-110.88,19.59
38.9721,-77.1607,18.5
41.3451,21.561999999999998,18.01
32.0,-110.0,18.25
33.0152,-117.259,17.85
33.0152,-117.259,17.89
41.7324,-86.17,18.48
41.7195,-72.3162,19.98
41.7166,-72.2765,21.4
-33.8767,151.221,16.8
41.6642,-72.321,19.5
52.6369,-1.13976,21.4
32.257,-111.071,19.75
35.5544,-97.6414,16.77
48.5329,-2.67302,20.77
48.5226,-2.85277,19.72
37.8,-122.22,16.13
48.4726,-2.78002,20.3
33.4161,-111.57600000000001,18.35
32.3476,-111.039,19.47
36.7825,-114.079,20.17
36.7825,-114.079,19.72
40.0622,-82.8859,18.24
39.0694,-96.7804,17.05
47.2513,14.4879,21.14
30.2093,-98.2034,20.27
29.9473,-85.4241,20.43
40.7176,-73.602,15.64
-22.4221,-45.4534,16.41
48.5231,-113.98700000000001,20.41
-6.86981,107.59100000000001,17.35
39.2864,-74.7935,20.89
50.7452,-1.90302,19.63
35.2364,-75.6043,20.97
30.2093,-98.2034,19.81
39.0652,-77.7044,20.8
44.1269,-65.7363,21.89
-38.2448,145.96,21.02
39.7247,-121.512,21.63
48.8741,9.59614,20.13
37.1046,-79.9676,20.61
33.8425,-81.6548,20.59
41.1929,-81.93799999999999,20.33
55.5219,-1.6277400000000002,19.18
42.9817,-77.3481,19.14
20.0605,-98.7837,20.02
39.7247,-121.512,21.62
45.50899999999999,-75.6427,18.12
40.6759,-73.9657,14.27
51.9095,-0.984856,18.61
51.9414,-0.8815799999999999,18.08
33.8427,-81.6554,18.72
48.1591,10.8163,18.56
48.873999999999995,9.59602,20.08
45.0599,11.3284,19.6
45.0603,11.327,19.73
45.0603,11.327,19.84
49.11600000000001,-119.676,21.34
48.1845,11.4798,19.38
38.9834,-76.282,19.75
41.1829,28.8808,19.29
52.6016,-4.04686,20.12
52.2556,6.20475,20.17
32.3733,-111.03200000000001,19.69
35.1394,-118.493,20.38
28.5976,-81.2311,13.83
44.1956,-69.3215,21.84
51.934,5.5711900000000005,19.83
50.4574,6.31955,21.56
41.5084,-73.0644,21.12
42.1348,-89.2842,20.37
-37.7541,144.83,17.95
34.7526,-92.3405,17.5
44.037,-65.8451,21.4
48.5234,-113.301,20.59
44.1466,-65.9561,21.86
52.8898,5.069,21.48
38.6141,-77.2868,17.55
-33.7288,150.987,18.5
46.8875,12.199000000000002,21.56
46.8874,12.1989,21.72
40.84,-74.72,18.24
46.8875,12.1991,21.82
26.7622,-80.2457,20.04
46.8875,12.1989,21.84
46.8876,12.1991,21.82
32.2407,-110.807,19.03
44.9203,-79.313,20.86
26.3381,-80.628,19.9
32.2478,-110.811,19.22
-37.8259,144.94299999999998,16.06
39.7237,-121.512,21.75
46.6571,-94.1399,21.06
32.2755,-106.77799999999999,18.48
30.1466,-98.0169,20.66
45.4791,7.14249,21.65
45.5061,12.1316,18.91
51.3991,-0.00713199,17.14
40.4709,-88.8068,21.26
45.0604,11.3269,19.76
45.0603,11.327,19.68
41.501999999999995,-71.9669,19.41
42.1384,-88.131,18.98
-37.9073,145.14,17.45
51.8835,-0.969784,19.96
-37.766999999999996,144.847,15.68
-37.7647,144.835,15.71
38.5613,-109.54899999999999,21.86
51.6031,4.712940000000001,19.82
25.0035,121.493,14.21
44.037,-65.8451,21.61
54.2782,-0.688083,20.11
43.9919,-65.9635,19.27
48.4209,-115.819,19.74
30.159000000000002,-92.156,16.62
42.3605,-71.1489,16.59
47.4393,7.009689999999999,15.73
44.5364,-121.281,18.24
53.0142,6.5601199999999995,18.1
52.9916,6.50625,18.48
48.0529,8.19768,16.28
35.681,-82.9616,20.93
-31.9763,115.935,18.04
55.6696,11.7364,19.33
37.2235,-8.37514,20.81
50.9408,5.8070699999999995,16.91
30.1222,-81.7176,15.54
44.6894,5.50811,21.81
34.1164,-117.795,18.13
45.506,12.1316,18.63
52.1404,-0.0466624,19.87
38.4005,-122.87100000000001,20.34
40.8689,-124.09100000000001,20.61
55.1615,-118.80799999999999,18.66
52.9948,6.504919999999999,19.74
45.6897,3.22357,18.22
45.9069,5.34365,18.37
42.1599,-0.251545,19.84
24.7412,-80.9807,21.37
30.2656,-97.7722,17.64
42.9136,-112.419,20.37
49.1914,-122.54799999999999,19.42
-37.8881,145.029,18.48
40.0343,-82.8565,16.59
-24.6276,-70.4049,20.89
44.716,8.84591,19.95
51.5183,5.48545,19.5
51.5184,5.4854199999999995,19.46
32.6638,-97.1337,15.72
55.8909,-3.04276,20.09
48.8333,8.839030000000001,20.47
40.0623,-82.8861,18.18
48.9011,2.28355,16.81
50.9954,9.72285,21.16
38.4007,-122.87100000000001,20.87
34.4057,-110.52799999999999,21.1
53.0798,5.8616600000000005,21.75
42.4241,-71.2901,19.19
51.0726,4.93501,17.37
38.7437,-9.18752,18.71
42.2881,11.8821,21.54
42.2881,11.8818,21.47
42.4242,-71.2901,16.77
41.9119,12.5451,17.17
42.9815,-77.348,19.68
48.8073,-79.4368,21.74
45.6941,5.9055800000000005,14.38
53.3629,-2.5830900000000003,19.01
48.9344,12.5321,21.52
44.0728,-103.141,19.8
-35.2124,149.10399999999998,19.5
41.6315,-89.5171,21.02
40.7449,-75.3008,19.04
34.4057,-110.52799999999999,18.95
37.7062,-97.2712,17.63
42.424,-71.29,18.12
39.1341,-84.5194,14.51
37.3079,-76.7559,16.29
43.3831,6.25554,20.83
52.0506,4.50782,18.9
53.4047,5.36632,21.27
53.4058,5.36661,21.68
53.4066,5.36661,21.24
34.1649,-117.523,19.29
51.5306,4.554819999999999,19.4
37.6426,-77.6515,19.31
32.7471,-97.4062,18.06
42.6364,-83.3955,19.34
47.3659,-102.751,19.4
49.9283,8.645710000000001,19.97
52.9915,6.50596,20.67
52.4937,13.3793,18.3
53.4046,5.36612,21.08
34.5219,-77.8424,20.25
-29.93,-71.23,19.2
34.5326,-77.7447,20.95
34.5038,-77.7997,20.1
34.0999,-117.586,17.78
34.1426,-117.708,19.22
27.2428,76.4326,21.44
51.7479,13.2788,20.86
42.424,-71.29,17.54
36.6996,-78.6633,21.54
36.6995,-78.6643,21.37
53.405,5.39581,21.47
53.0138,5.19252,21.42
34.4056,-110.527,21.42
30.4751,-97.9357,19.76
39.4466,-77.5223,19.73
43.9876,5.83829,21.46
43.9875,5.83825,21.14
38.5579,-121.75299999999999,19.45
33.7143,-118.056,18.0
43.7767,-79.6743,18.4
43.9876,5.83817,20.61
42.7458,-84.4618,18.69
46.3936,6.5581700000000005,14.37
51.0604,4.01536,21.54
35.6863,139.726,16.53
50.1643,14.2908,19.31
35.6862,139.726,15.35
35.6862,139.726,15.46
35.6862,139.726,15.47
28.2422,-82.2625,18.52
30.4751,-97.9357,19.69
41.4841,-81.5321,14.69
55.1808,-118.788,18.97
50.9234,5.98059,19.64
52.3926,4.59331,18.2
52.7101,12.2041,21.35
42.9161,-85.7361,18.39
52.5031,13.3778,17.44
52.5029,13.3781,16.27
49.1883,-122.539,19.71
52.4635,13.297,16.58
45.6897,3.22339,17.97
33.0401,-117.266,17.41
33.0401,-117.266,20.37
40.4374,-3.6661300000000003,17.2
42.4241,-71.29,18.93
38.5579,-121.75299999999999,19.48
44.9099,-120.72,21.01
59.3899,13.4653,14.33
25.6715,-80.3829,17.97
30.4769,-97.6118,18.98
37.1792,-113.68799999999999,17.3
30.0664,-95.1737,18.62
38.558,-121.75299999999999,19.48
38.8415,-77.07600000000001,17.83
42.3134,-83.291,15.62
47.713,-122.28200000000001,17.25
57.0102,9.8809,20.04
48.5147,-2.74838,18.2
50.9714,4.03912,17.24
33.0402,-117.266,19.73
-36.8535,-73.0967,16.56
42.9175,-112.42399999999999,18.26
38.5579,-121.75299999999999,19.08
47.6639,-122.15100000000001,16.62
48.8011,9.477089999999999,19.17
48.3816,-2.64262,20.99
50.9715,4.03916,17.31
57.0104,9.88114,19.06
38.4005,-122.87100000000001,19.81
-36.7921,-73.0241,18.67
40.5476,-74.2136,16.41
34.196,-118.162,15.67
-36.7927,-73.0233,18.34
34.1961,-118.162,17.36
51.2742,12.4121,19.52
52.4632,13.297,19.08
26.1008,-80.2947,14.23
41.7267,-71.8674,14.06
44.8097,-93.3132,14.08
-36.7482,-73.0982,10.44
34.196,-118.162,16.69
24.798,121.175,19.47
38.0268,-86.5155,21.81
53.4831,12.9724,19.36
45.5061,12.1315,19.03
8.47225,-78.9996,20.72
47.1636,16.1717,20.41
57.0102,9.880930000000001,19.72
57.0102,9.88095,20.04
51.5719,3.5376300000000005,21.87
34.3031,-77.7728,20.16
54.3542,13.4411,21.65
52.1363,5.5010699999999995,20.34
47.5837,-122.029,19.38
45.5061,12.1316,19.01
42.015,12.958,21.48
20.7103,-156.253,20.55
20.7103,-156.253,20.8
49.1882,-122.539,18.99
34.1961,-118.162,18.85
51.3465,6.7877600000000005,19.72
46.284,4.658519999999999,21.28
59.2416,18.1024,17.03
46.0029,13.4545,21.06
48.2061,16.3538,17.46
38.5579,-121.75299999999999,18.14
37.5226,-122.289,18.41
52.0261,4.31453,18.54
37.5393,-77.4785,17.89
26.4258,50.1142,13.0
41.983999999999995,-72.2684,20.59
50.3001,11.045,19.91
51.5754,12.2709,14.7
45.7862,26.1469,21.42
32.2217,-110.926,6.0
38.558,-121.75299999999999,19.45
45.8356,26.1571,21.77
45.7862,26.147,21.8
51.2741,12.4121,19.63
47.8527,12.4316,21.38
48.6815,9.0265,18.42
44.5009,-78.9205,21.05
42.9136,-112.419,20.02
-31.5934,116.111,20.74
45.4547,-75.5267,18.72
17.9488,-66.8755,20.57
-34.9286,138.6,18.9
41.718999999999994,-72.3101,20.34
44.541000000000004,-72.3883,19.17
50.7992,7.30713,19.67
35.5852,-97.6055,18.25
48.4928,-2.84635,20.95
32.2383,-111.02,19.58
32.275999999999996,-111.06299999999999,19.74
32.2376,-111.02600000000001,19.47
42.4629,-5.88434,6.0
28.266,-81.336,16.22
44.9296,25.4608,18.47
32.1628,-110.773,13.99
32.7653,-108.333,21.56
44.0728,-103.141,19.75
40.0353,-105.281,15.45
30.2093,-98.2034,21.23
31.0756,-97.7505,18.12
45.6594,9.99113,18.93
35.0066,24.8126,20.05
32.22,-110.895,18.44
30.2093,-98.2034,19.0
48.2667,-114.324,20.51
-6.87327,107.59299999999999,16.87
48.1591,10.8163,19.11
34.8701,-82.7404,20.14
48.2058,16.3538,18.41
30.2093,-98.2034,19.63
30.2093,-98.2034,18.99
50.5485,6.68479,19.16
52.2046,6.27238,20.51
41.3444,21.5614,18.52
39.367,-74.6103,19.63
26.4406,-82.0338,21.29
34.1961,-118.162,18.78
45.7863,26.1467,21.31
51.3,13.2572,19.42
47.8264,16.6255,20.38
49.3418,12.1293,20.31
50.7445,-1.90329,19.57
39.2604,-120.73100000000001,21.1
-31.0,-71.0,18.7
44.43,24.36,18.21
-32.5464,116.008,21.55
50.9714,4.03914,19.2
38.9792,-75.9327,21.31
-42.8643,147.306,18.51
39.6453,-77.9137,19.97
44.43,24.36,18.09
36.8211,-114.06200000000001,18.74
32.3586,-111.04700000000001,11.08
50.7953,7.338080000000001,19.98
33.7368,-112.11200000000001,16.87
42.2351,-83.645,18.04
32.1141,-110.81299999999999,16.45
33.6564,-83.7183,18.39
41.3444,21.5614,16.66
41.7875,-71.8997,19.8
44.43,24.36,17.75
41.7433,-77.8404,21.53
41.9575,-72.313,16.82
35.525,-97.4762,17.42
44.43,24.36,18.35
35.2147,-97.3718,19.87
35.3603,-97.5102,16.86
45.4427,28.046,17.46
53.1332,-2.46248,19.35
32.1056,-110.773,17.59
32.3657,-111.13799999999999,13.91
44.43,24.36,18.34
32.1012,-110.77600000000001,18.34
-33.7278,150.99200000000002,18.52
32.2357,-110.86,13.14
51.773,-0.209,19.09
-29.9657,-71.3344,18.55
44.43,24.36,18.3
53.8247,10.6535,20.04
35.949,-79.05,19.15
27.5118,-109.945,17.55
32.0914,-110.78200000000001,18.34
-34.5561,-58.4232,17.12
40.0454,-8.27624,21.01
44.43,24.36,18.04
44.43,24.36,18.65
35.0338,-109.979,18.75
32.1555,-110.77,18.19
35.3651,-97.53,17.5
21.5794,-158.207,21.3
33.3765,-112.588,15.0
21.5787,-158.213,21.33
32.2651,-111.27600000000001,21.19
44.43,24.36,18.23
32.1337,-110.977,16.6
32.3005,-111.18,21.11
44.43,24.36,17.67
31.9295,-110.99600000000001,19.8
-29.8824,-71.2514,18.45
41.9846,-72.2577,20.02
33.711999999999996,-111.712,20.45
44.43,24.36,17.95
40.1352,-8.40805,20.05
41.9514,-72.2752,20.03
32.139,-110.84,16.41
32.1929,-110.84,18.0
48.4951,-2.74315,18.95
33.6333,-112.117,13.42
44.43,24.36,18.64
47.0066,13.7895,21.35
35.7536,-98.5189,20.74
